title	imdbId	fRatings	mRatings	Ratio	Gender_Ratio
Sonatine (Sonachine) (1993)	108188	8	97	0.07619047619	0.1731601732
Point Blank (1967)	62138	10	121	0.07633587786	0.1734906315
Campaign, The (2012)	1790886	8	96	0.07692307692	0.1748251748
Heima (2007)	1094594	5	60	0.07692307692	0.1748251748
The Raid 2: Berandal (2014)	2265171	5	60	0.07692307692	0.1748251748
Henry Poole is Here (2008)	1029120	4	48	0.07692307692	0.1748251748
Compliance (2012)	1971352	4	48	0.07692307692	0.1748251748
I Spit on Your Grave (2010)	1242432	3	36	0.07692307692	0.1748251748
Highwaymen (2003)	339147	2	24	0.07692307692	0.1748251748
Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998)	500140	2	24	0.07692307692	0.1748251748
Return of the Living Dead 3 (1993)	107953	2	24	0.07692307692	0.1748251748
Face of Another, The (Tanin no kao) (1966)	61065	2	24	0.07692307692	0.1748251748
Horsemen (2009)	892767	2	24	0.07692307692	0.1748251748
People Like Us (2012)	1716777	2	24	0.07692307692	0.1748251748
Pan (2015)	3332064	2	24	0.07692307692	0.1748251748
Bloodsport (1988)	92675	74	887	0.07700312175	0.1750070949
Solo (1996)	117688	37	440	0.07756813417	0.176291214
Saturn 3 (1980)	81454	33	392	0.07764705882	0.1764705882
Rio Lobo (1970)	66301	5	59	0.078125	0.1775568182
Harry Brown (2009)	1289406	9	106	0.07826086957	0.1778656126
Cop Out (2010)	1385867	8	94	0.07843137255	0.1782531194
Battle of the Bulge (1965)	58947	4	47	0.07843137255	0.1782531194
Filth (2013)	1450321	4	47	0.07843137255	0.1782531194
Skyline (2010)	1564585	7	82	0.07865168539	0.1787538304
Big Red One, The (1980)	80437	21	245	0.07894736842	0.1794258373
Robot Stories (2003)	301777	3	35	0.07894736842	0.1794258373
Deep Water (2006)	460766	3	35	0.07894736842	0.1794258373
CJ7 (Cheung Gong 7 hou) (2008)	940709	3	35	0.07894736842	0.1794258373
Shotgun Stories (2007)	952682	3	35	0.07894736842	0.1794258373
Thief (1981)	83190	11	128	0.07913669065	0.1798561151
Heartbreak Ridge (1986)	91187	101	1174	0.07921568627	0.1800356506
Get the Gringo (2012)	1567609	5	58	0.07936507937	0.1803751804
Coherence (2013)	2866360	5	58	0.07936507937	0.1803751804
Cercle Rouge, Le (Red Circle, The) (1970)	65531	9	104	0.0796460177	0.1810136766
Firefox (1982)	83943	18	207	0.08	0.1818181818
War, Inc. (2008)	884224	6	69	0.08	0.1818181818
Act of Killing, The (2012)	2375605	6	69	0.08	0.1818181818
Trespass (1992)	105636	4	46	0.08	0.1818181818
Rubber (2010)	1612774	4	46	0.08	0.1818181818
Symphonie pastorale, La (1946)	39004	2	23	0.08	0.1818181818
Swann in Love (Un amour de Swann) (1984)	88315	2	23	0.08	0.1818181818
Old Dark House, The (1932)	23293	2	23	0.08	0.1818181818
Phase IV (1974)	70531	2	23	0.08	0.1818181818
Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993)	108281	2	23	0.08	0.1818181818
God of Cookery (Sik san) (1996)	116426	2	23	0.08	0.1818181818
Thief and the Cobbler, The (a.k.a. Arabian Knight) (1995)	112389	2	23	0.08	0.1818181818
Bridges at Toko-Ri, The (1954)	46806	2	23	0.08	0.1818181818
Youth of the Beast (Yaju no seishun) (1963)	57697	2	23	0.08	0.1818181818
Librarian, The: The Curse of the Judas Chalice (2008)	1146438	2	23	0.08	0.1818181818
Is Anybody There? (2008)	1130088	2	23	0.08	0.1818181818
Hole, The (2009)	1085779	2	23	0.08	0.1818181818
30 Days of Night: Dark Days (2010)	1320304	2	23	0.08	0.1818181818
Tin Toy (1988)	96273	2	23	0.08	0.1818181818
Joe (2013)	2382396	2	23	0.08	0.1818181818
Keanu (2016)	4139124	2	23	0.08	0.1818181818
Iron Eagle IV (1995)	113438	23	264	0.08013937282	0.1821349382
Oblivion (2013)	1483013	23	264	0.08013937282	0.1821349382
Rambo (Rambo 4) (2008)	462499	24	275	0.08026755853	0.1824262694
Cobra (1986)	90859	16	182	0.08080808081	0.1836547291
Day the Earth Caught Fire, The (1961)	54790	8	91	0.08080808081	0.1836547291
Land of the Lost (2009)	457400	9	102	0.08108108108	0.1842751843
Blue Thunder (1983)	85255	6	68	0.08108108108	0.1842751843
Drive Angry (2011)	1502404	6	68	0.08108108108	0.1842751843
Pain & Gain (2013)	1980209	6	68	0.08108108108	0.1842751843
San Andreas (2015)	2126355	6	68	0.08108108108	0.1842751843
Yor, the Hunter from the Future (1983)	84935	3	34	0.08108108108	0.1842751843
Hearts and Minds (1974)	71604	3	34	0.08108108108	0.1842751843
French Connection II (1975)	73018	3	34	0.08108108108	0.1842751843
Blueberry (2004)	276830	3	34	0.08108108108	0.1842751843
Goods: Live Hard, Sell Hard, The (2009)	1092633	3	34	0.08108108108	0.1842751843
Upside Down (2012)	1374992	3	34	0.08108108108	0.1842751843
Snitch (2013)	882977	3	34	0.08108108108	0.1842751843
John Carter (2012)	401729	14	158	0.08139534884	0.1849894292
Eclisse, L' (Eclipse) (1962)	56736	7	79	0.08139534884	0.1849894292
Hardcore (1979)	79271	4	45	0.08163265306	0.185528757
Cold Souls (2009)	1127877	4	45	0.08163265306	0.185528757
One Man Band (2005)	479113	4	45	0.08163265306	0.185528757
Sukiyaki Western Django (2008)	906665	5	56	0.08196721311	0.1862891207
Gulliver's Travels (2010)	1320261	5	56	0.08196721311	0.1862891207
Very Harold & Kumar 3D Christmas, A (2011)	1268799	5	56	0.08196721311	0.1862891207
Kelly's Heroes (1970)	65938	93	1039	0.08215547703	0.1867169933
DOA: Dead or Alive (2006)	398913	6	67	0.08219178082	0.1867995019
Hitman (2007)	465494	19	212	0.08225108225	0.1869342778
Eddie Murphy Delirious (1983)	85474	8	89	0.0824742268	0.1874414246
Game of Death (1978)	77594	10	111	0.0826446281	0.1878287002
From Paris with Love (2010)	1179034	10	111	0.0826446281	0.1878287002
Lock Up (1989)	97770	11	122	0.08270676692	0.1879699248
Pirates of Silicon Valley (1999)	168122	19	210	0.08296943231	0.1885668916
Dawn of the Planet of the Apes (2014)	2103281	19	210	0.08296943231	0.1885668916
Colossus: The Forbin Project (1970)	64177	7	77	0.08333333333	0.1893939394
Better Tomorrow, A (Ying hung boon sik) (1986)	92263	7	77	0.08333333333	0.1893939394
2 Guns (2013)	1272878	7	77	0.08333333333	0.1893939394
Friday the 13th (2009)	758746	6	66	0.08333333333	0.1893939394
Big Fan (2009)	1228953	6	66	0.08333333333	0.1893939394
Armored (2009)	913354	5	55	0.08333333333	0.1893939394
Exodus: Gods and Kings (2014)	1528100	5	55	0.08333333333	0.1893939394
Inside (À l'intérieur) (2007)	856288	4	44	0.08333333333	0.1893939394
Big Bang Theory, The (2007-)	898266	4	44	0.08333333333	0.1893939394
Summer Hours (Heure d'été, L') (2008)	836700	3	33	0.08333333333	0.1893939394
Survival of the Dead (2009)	1134854	3	33	0.08333333333	0.1893939394
Armadillo (2010)	1640680	3	33	0.08333333333	0.1893939394
Tim's Vermeer (2013)	3089388	3	33	0.08333333333	0.1893939394
Top Five (2014)	2784678	3	33	0.08333333333	0.1893939394
Overnight (2003)	390336	2	22	0.08333333333	0.1893939394
Journey to Italy (Viaggio in Italia) (Voyage to Italy) (Voyage in Italy) (1954)	46511	2	22	0.08333333333	0.1893939394
Humboldt County (2008)	870122	2	22	0.08333333333	0.1893939394
Trailer Park Boys: Countdown to Liquor Day (2009)	1337032	2	22	0.08333333333	0.1893939394
Tekken (2010)	411951	2	22	0.08333333333	0.1893939394
Art of the Steal, The (2013)	2172985	2	22	0.08333333333	0.1893939394
Cold in July (2014)	1179031	2	22	0.08333333333	0.1893939394
Life of Crime (2013)	1663207	2	22	0.08333333333	0.1893939394
Tora! Tora! Tora! (1970)	66473	79	866	0.0835978836	0.18999519
Green Zone (2010)	947810	19	208	0.08370044053	0.1902282739
Shaft in Africa (1973)	70679	8	87	0.08421052632	0.1913875598
Final Countdown, The (1980)	80736	21	228	0.0843373494	0.1916757941
Chaos (2005)	402910	6	65	0.08450704225	0.1920614597
Commando (1985)	88944	35	379	0.0845410628	0.1921387791
Sword of Doom, The (Dai-bosatsu tôge) (1966)	60277	5	54	0.08474576271	0.1926040062
They Live (1988)	96256	49	527	0.08506944444	0.1933396465
Beerfest (2006)	486551	16	172	0.08510638298	0.1934235977
Yellowbeard (1983)	86618	4	43	0.08510638298	0.1934235977
Lifeforce (1985)	89489	60	643	0.0853485064	0.1939738782
GasLand (2010)	1558250	7	75	0.08536585366	0.1940133038
Cosmos (1980)	81846	12	128	0.08571428571	0.1948051948
Fanboys (2009)	489049	9	96	0.08571428571	0.1948051948
Dracula: Prince of Darkness (1966)	59127	3	32	0.08571428571	0.1948051948
RKO 281 (1999)	120801	3	32	0.08571428571	0.1948051948
Echelon Conspiracy (2009)	1124039	3	32	0.08571428571	0.1948051948
Crossing Over (2009)	924129	3	32	0.08571428571	0.1948051948
22 Bullets (L'immortel) (2010)	1167638	3	32	0.08571428571	0.1948051948
71 (2014)	2614684	3	32	0.08571428571	0.1948051948
Predator 2 (1990)	100403	212	2259	0.08579522461	0.1949891468
Death Race 2000 (1975)	72856	13	138	0.08609271523	0.1956652619
Four Lions (2010)	1341167	13	138	0.08609271523	0.1956652619
Real Steel (2011)	433035	13	138	0.08609271523	0.1956652619
Expendables 2, The (2012)	1764651	12	127	0.08633093525	0.196206671
Batman: The Dark Knight Returns, Part 1 (2012)	2313197	7	74	0.08641975309	0.1964085297
Machete (2010)	985694	23	243	0.08646616541	0.1965140123
Jupiter Ascending (2015)	1617661	9	95	0.08653846154	0.1966783217
For a Few Dollars More (Per qualche dollaro in più) (1965)	59578	126	1329	0.08659793814	0.1968134958
Ong-Bak: The Thai Warrior (Ong Bak) (2003)	368909	22	231	0.08695652174	0.1976284585
Shooter, The (1997)	120121	6	63	0.08695652174	0.1976284585
Adrenalin: Fear the Rush (1996)	115471	6	63	0.08695652174	0.1976284585
Bring Me the Head of Alfredo Garcia (1974)	71249	6	63	0.08695652174	0.1976284585
Tough and Deadly (1995)	114706	2	21	0.08695652174	0.1976284585
Mack, The (1973)	70350	2	21	0.08695652174	0.1976284585
Yol (a.k.a. The Way) (1982)	84934	2	21	0.08695652174	0.1976284585
...And God Spoke (1993)	107492	2	21	0.08695652174	0.1976284585
Late Shift, The (1996)	116835	2	21	0.08695652174	0.1976284585
Bring on the Night (1985)	88855	2	21	0.08695652174	0.1976284585
Come Drink with Me (Da zui xia) (1966)	59079	2	21	0.08695652174	0.1976284585
Wraith, The (1986)	92240	2	21	0.08695652174	0.1976284585
Money (L'argent) (1983)	85180	2	21	0.08695652174	0.1976284585
ATL (2006)	466856	2	21	0.08695652174	0.1976284585
Hidden Blade, The (Kakushi ken oni no tsume) (2004)	442286	2	21	0.08695652174	0.1976284585
Tears of the Black Tiger (Fah talai jone) (2000)	269217	2	21	0.08695652174	0.1976284585
Delirious (2006)	412637	2	21	0.08695652174	0.1976284585
American Carol, An (2008)	1190617	2	21	0.08695652174	0.1976284585
Husbands (1970)	65867	2	21	0.08695652174	0.1976284585
Global Metal (2008)	1249171	2	21	0.08695652174	0.1976284585
Miss March (2009)	1151922	2	21	0.08695652174	0.1976284585
Haunted World of El Superbeasto, The (2009)	419724	2	21	0.08695652174	0.1976284585
Vengeance (Fuk sau) (2009)	1329454	2	21	0.08695652174	0.1976284585
Lemmy (2010)	1236472	2	21	0.08695652174	0.1976284585
Casa de mi Padre (2012)	1702425	2	21	0.08695652174	0.1976284585
Atlas Shrugged: Part II (2012)	1985017	2	21	0.08695652174	0.1976284585
Chasing Ice (2012)	1579361	2	21	0.08695652174	0.1976284585
Battlestar Galactica: Blood & Chrome (2012)	1704292	2	21	0.08695652174	0.1976284585
Red Army (2014)	3264102	2	21	0.08695652174	0.1976284585
Danny Collins (2015)	1772288	2	21	0.08695652174	0.1976284585
Planet Earth (2006)	795176	2	21	0.08695652174	0.1976284585
District 13 (Banlieue 13) (2004)	414852	18	188	0.08737864078	0.1985878199
House of the Dead, The (2003)	317676	9	94	0.08737864078	0.1985878199
Flesh & Blood (1985)	89153	7	73	0.0875	0.1988636364
Wrath of the Titans (2012)	1646987	7	73	0.0875	0.1988636364
A Million Ways to Die in the West (2014)	2557490	7	73	0.0875	0.1988636364
Program, The (1993)	107889	60	625	0.08759124088	0.199071002
24: Redemption (2008)	813980	5	52	0.08771929825	0.1993620415
When You're Strange (2009)	1333667	5	52	0.08771929825	0.1993620415
Disconnect (2012)	1433811	5	52	0.08771929825	0.1993620415
Cowboy Bebop (1998)	213338	5	52	0.08771929825	0.1993620415
Pandorum (2009)	1188729	16	166	0.08791208791	0.1998001998
Dogs of War, The (1980)	80641	14	145	0.08805031447	0.2001143511
Revolver (2005)	365686	12	124	0.08823529412	0.2005347594
Restrepo (2010)	1559549	9	93	0.08823529412	0.2005347594
Ink (2009)	1071804	6	62	0.08823529412	0.2005347594
Black Mass (2015)	1355683	6	62	0.08823529412	0.2005347594
Born American (1986)	91313	3	31	0.08823529412	0.2005347594
Kansas City Confidential (1952)	44789	3	31	0.08823529412	0.2005347594
Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)	945356	3	31	0.08823529412	0.2005347594
In the Electric Mist (2009)	910905	3	31	0.08823529412	0.2005347594
Assassination of a High School President (2008)	1018818	3	31	0.08823529412	0.2005347594
Bitch Slap (2009)	1212974	3	31	0.08823529412	0.2005347594
That's My Boy (2012)	1232200	3	31	0.08823529412	0.2005347594
Frozen Planet (2011)	2092588	3	31	0.08823529412	0.2005347594
Dark Skies (2013)	2387433	3	31	0.08823529412	0.2005347594
Ninja Scroll (Jûbei ninpûchô) (1995)	107692	25	258	0.08833922261	0.2007709605
Doomsday (2008)	483607	13	134	0.08843537415	0.2009894867
Fist of Legend (Jing wu ying xiong) (1994)	110200	10	103	0.08849557522	0.2011263073
Non-Stop (2014)	2024469	10	103	0.08849557522	0.2011263073
Specials, The (2000)	181836	7	72	0.08860759494	0.2013808976
Centurion (2010)	1020558	7	72	0.08860759494	0.2013808976
Transformers: Dark of the Moon (2011)	1399103	18	185	0.08866995074	0.2015226153
Hangar 18 (1980)	80836	4	41	0.08888888889	0.202020202
So Close (Chik Yeung Tin Sai) (2002)	300620	4	41	0.08888888889	0.202020202
Lady Snowblood (Shurayukihime) (1973)	158714	4	41	0.08888888889	0.202020202
Black Death (2010)	1181791	4	41	0.08888888889	0.202020202
Meek's Cutoff (2010)	1518812	4	41	0.08888888889	0.202020202
Hercules (2014)	1267297	4	41	0.08888888889	0.202020202
Jackass Presents: Bad Grandpa (2013)	3063516	5	51	0.08928571429	0.2029220779
Battleship (2012)	1440129	11	112	0.08943089431	0.2032520325
Transcendence (2014)	2209764	12	122	0.08955223881	0.2035278155
Midnight Meat Train, The (2008)	805570	6	61	0.08955223881	0.2035278155
Onion Movie, The (2008)	392878	6	61	0.08955223881	0.2035278155
Whiteout (2009)	365929	6	61	0.08955223881	0.2035278155
Stalingrad (1993)	108211	31	315	0.08959537572	0.2036258539
Fast Five (Fast and the Furious 5, The) (2011)	1596343	13	132	0.08965517241	0.2037617555
Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)	68767	15	152	0.08982035928	0.2041371802
Rambo III (1988)	95956	153	1550	0.08984145625	0.2041851278
Cowboys & Aliens (2011)	409847	23	233	0.08984375	0.2041903409
Assault on Precinct 13 (1976)	74156	39	394	0.09006928406	0.2047029183
Flying Tigers (1942)	34742	23	232	0.09019607843	0.2049910873
Wolfman, The (2010)	780653	12	121	0.09022556391	0.2050580998
Missing in Action (1984)	87727	50	504	0.09025270758	0.20511979
Enforcer, The (1976)	74483	25	252	0.09025270758	0.20511979
Wolverine, The (2013)	1430132	18	181	0.09045226131	0.2055733212
Gauntlet, The (1977)	76070	22	221	0.09053497942	0.2057613169
Law Abiding Citizen (2009)	1197624	19	190	0.09090909091	0.2066115702
Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)	67824	18	180	0.09090909091	0.2066115702
Max Payne (2008)	467197	18	180	0.09090909091	0.2066115702
JCVD (2008)	1130988	9	90	0.09090909091	0.2066115702
Ice Pirates, The (1984)	87451	7	70	0.09090909091	0.2066115702
Wild Tales (2014)	3011894	7	70	0.09090909091	0.2066115702
Marine, The (2006)	419946	6	60	0.09090909091	0.2066115702
Condemned, The (2007)	443473	6	60	0.09090909091	0.2066115702
Safe (2012)	1656190	5	50	0.09090909091	0.2066115702
Public Access (1993)	107895	4	40	0.09090909091	0.2066115702
Dead Man Down (2013)	2101341	4	40	0.09090909091	0.2066115702
Mindwalk (1990)	100151	3	30	0.09090909091	0.2066115702
Aura, The (Aura, El) (2005)	420509	3	30	0.09090909091	0.2066115702
Hell Ride (2008)	411475	3	30	0.09090909091	0.2066115702
Mystery Team (2009)	1237838	3	30	0.09090909091	0.2066115702
Rampart (2011)	1640548	3	30	0.09090909091	0.2066115702
Odd Thomas (2013)	1767354	3	30	0.09090909091	0.2066115702
Blackhat (2015)	2717822	3	30	0.09090909091	0.2066115702
The Last Witch Hunter (2015)	1618442	3	30	0.09090909091	0.2066115702
Peanuts Movie, The (2015)	2452042	3	30	0.09090909091	0.2066115702
King of Kings, The (1927)	18054	2	20	0.09090909091	0.2066115702
Last Horror Movie, The (2003)	319728	2	20	0.09090909091	0.2066115702
Ascent, The (Voskhozhdeniye) (1977)	75404	2	20	0.09090909091	0.2066115702
Year of the Yao, The (2004)	360216	2	20	0.09090909091	0.2066115702
7 Faces of Dr. Lao (1964)	57812	2	20	0.09090909091	0.2066115702
Born to Kill (1947)	39211	2	20	0.09090909091	0.2066115702
Fallen Art (Sztuka spadania) (2004)	440846	2	20	0.09090909091	0.2066115702
Color of Pomegranates, The (Sayat Nova) (1968)	63555	2	20	0.09090909091	0.2066115702
Somers Town (2008)	1172206	2	20	0.09090909091	0.2066115702
Import/Export (2007)	459102	2	20	0.09090909091	0.2066115702
Music Room, The (Jalsaghar) (1958)	51792	2	20	0.09090909091	0.2066115702
Docks of New York, The (1928)	18839	2	20	0.09090909091	0.2066115702
Hellsinki (Rööperi) (2009)	1227536	2	20	0.09090909091	0.2066115702
My Afternoons with Margueritte (La tête en friche) (2010)	1455151	2	20	0.09090909091	0.2066115702
Tall Man, The (2012)	1658837	2	20	0.09090909091	0.2066115702
Prince Avalanche (2013)	2195548	2	20	0.09090909091	0.2066115702
Parkland (2013)	2345112	2	20	0.09090909091	0.2066115702
Grudge Match (2013)	1661382	2	20	0.09090909091	0.2066115702
Spring (2015)	3395184	2	20	0.09090909091	0.2066115702
Gods of Egypt (2016)	2404233	2	20	0.09090909091	0.2066115702
Teenage Mutant Ninja Turtles: Out of the Shadows (2016)	3949660	2	20	0.09090909091	0.2066115702
Senna (2010)	1424432	16	159	0.09142857143	0.2077922078
Godzilla (2014)	831387	16	159	0.09142857143	0.2077922078
Batman v Superman: Dawn of Justice (2016)	2975590	10	99	0.09174311927	0.2085070892
The Revenant (2015)	1663202	18	178	0.09183673469	0.2087198516
John Wick (2014)	2911666	17	168	0.09189189189	0.2088452088
Solar Crisis (1990)	100649	7	69	0.09210526316	0.2093301435
Comedians of Comedy, The (2005)	451021	6	59	0.09230769231	0.2097902098
Ted 2 (2015)	2637276	6	59	0.09230769231	0.2097902098
Transporter 3 (2008)	1129442	17	167	0.09239130435	0.2099802372
Mission: Impossible - Rogue Nation (2015)	2381249	15	147	0.09259259259	0.2104377104
Ricky Gervais Live: Animals (2003)	397612	5	49	0.09259259259	0.2104377104
Forbidden Kingdom, The (2008)	865556	18	176	0.09278350515	0.2108716026
Kick-Ass 2 (2013)	1650554	13	127	0.09285714286	0.211038961
American Sniper (2014)	2179136	17	166	0.09289617486	0.2111276701
Phish: Bittersweet Motel (2000)	168515	4	39	0.09302325581	0.2114164905
Kid Brother, The (1927)	18051	4	39	0.09302325581	0.2114164905
Sorcerer (1977)	76740	4	39	0.09302325581	0.2114164905
Lionheart (1990)	100029	4	39	0.09302325581	0.2114164905
Express, The (2008)	469903	4	39	0.09302325581	0.2114164905
Town Called Panic, A (Panique au village) (2009)	1433540	4	39	0.09302325581	0.2114164905
Hearts of Darkness: A Filmmakers Apocalypse (1991)	102015	21	204	0.09333333333	0.2121212121
Ice Station Zebra (1968)	63121	7	68	0.09333333333	0.2121212121
Conan the Barbarian (2011)	816462	7	68	0.09333333333	0.2121212121
Hail, Caesar! (2016)	475290	7	68	0.09333333333	0.2121212121
Double Impact (1991)	101764	30	291	0.09345794393	0.212404418
Shaft's Big Score! (1972)	69257	12	116	0.09375	0.2130681818
Capricorn One (1978)	77294	9	87	0.09375	0.2130681818
Jack Ryan: Shadow Recruit (2014)	1205537	9	87	0.09375	0.2130681818
Zach Galifianakis: Live at the Purple Onion (2006)	804558	6	58	0.09375	0.2130681818
Knight Moves (1992)	104627	3	29	0.09375	0.2130681818
Snake in the Eagle's Shadow (Se ying diu sau) (1978)	78252	3	29	0.09375	0.2130681818
Bullet in the Head (1990)	99426	3	29	0.09375	0.2130681818
Man of the West (1958)	51899	3	29	0.09375	0.2130681818
12 (2007)	488478	3	29	0.09375	0.2130681818
Tournament, The (2009)	471041	3	29	0.09375	0.2130681818
Will Ferrell: You're Welcome America - A Final Night with George W Bush (2009)	1386011	3	29	0.09375	0.2130681818
I'm Still Here (2010)	1356864	3	29	0.09375	0.2130681818
Point Blank (À bout portant) (2010)	1545759	3	29	0.09375	0.2130681818
